-0.047553,0.018164,0.018164,-0.047553,0.058779,-0.047553,0.018164,0.018164,-0.047553,0.058779
-0.015159,0.0057904,0.0057904,-0.015159,0.018738,-0.015159,0.0057904,0.0057904,-0.015159,0.018738
0.020119,-0.0076849,-0.0076849,0.020119,-0.024869,0.020119,-0.0076849,-0.0076849,0.020119,-0.024869
0.051569,-0.019697,-0.019697,0.051569,-0.063742,0.051569,-0.019697,-0.019697,0.051569,-0.063742
0.073202,-0.027961,-0.027961,0.073202,-0.090483,0.073202,-0.027961,-0.027961,0.073202,-0.090483
0.080902,-0.030902,-0.030902,0.080902,-0.1,0.080902,-0.030902,-0.030902,0.080902,-0.1
0.073202,-0.027961,-0.027961,0.073202,-0.090483,0.073202,-0.027961,-0.027961,0.073202,-0.090483
0.051569,-0.019697,-0.019697,0.051569,-0.063742,0.051569,-0.019697,-0.019697,0.051569,-0.063742
0.020119,-0.0076849,-0.0076849,0.020119,-0.024869,0.020119,-0.0076849,-0.0076849,0.020119,-0.024869
-0.015159,0.0057904,0.0057904,-0.015159,0.018738,-0.015159,0.0057904,0.0057904,-0.015159,0.018738
-0.047553,0.018164,0.018164,-0.047553,0.058779,-0.047553,0.018164,0.018164,-0.047553,0.058779
-0.070895,0.027079,0.027079,-0.070895,0.087631,-0.070895,0.027079,0.027079,-0.070895,0.087631
-0.080742,0.030841,0.030841,-0.080742,0.099803,-0.080742,0.030841,0.030841,-0.080742,0.099803
-0.07522,0.028732,0.028732,-0.07522,0.092978,-0.07522,0.028732,0.028732,-0.07522,0.092978
-0.055381,0.021154,0.021154,-0.055381,0.068455,-0.055381,0.021154,0.021154,-0.055381,0.068455
-0.025,0.0095492,0.0095492,-0.025,0.030902,-0.025,0.0095492,0.0095492,-0.025,0.030902
0.01014,-0.003873,-0.003873,0.01014,-0.012533,0.01014,-0.003873,-0.003873,0.01014,-0.012533
0.043349,-0.016558,-0.016558,0.043349,-0.053583,0.043349,-0.016558,-0.016558,0.043349,-0.053583
0.068308,-0.026091,-0.026091,0.068308,-0.084433,0.068308,-0.026091,-0.026091,0.068308,-0.084433
0.080264,-0.030658,-0.030658,0.080264,-0.099211,0.080264,-0.030658,-0.030658,0.080264,-0.099211
0.076942,-0.029389,-0.029389,0.076942,-0.095106,0.076942,-0.029389,-0.029389,0.076942,-0.095106
0.058975,-0.022526,-0.022526,0.058975,-0.072897,0.058975,-0.022526,-0.022526,0.058975,-0.072897
0.029782,-0.011376,-0.011376,0.029782,-0.036812,0.029782,-0.011376,-0.011376,0.029782,-0.036812
-0.0050799,0.0019403,0.0019403,-0.0050799,0.0062791,-0.0050799,0.0019403,0.0019403,-0.0050799,0.0062791
-0.038975,0.014887,0.014887,-0.038975,0.048175,-0.038975,0.014887,0.014887,-0.038975,0.048175
-0.065451,0.025,0.025,-0.065451,0.080902,-0.065451,0.025,0.025,-0.065451,0.080902
-0.079469,0.030354,0.030354,-0.079469,0.098229,-0.079469,0.030354,0.030354,-0.079469,0.098229
-0.07836,0.029931,0.029931,-0.07836,0.096858,-0.07836,0.029931,0.029931,-0.07836,0.096858
-0.062336,0.02381,0.02381,-0.062336,0.077051,-0.062336,0.02381,0.02381,-0.062336,0.077051
-0.034446,0.013157,0.013157,-0.034446,0.042578,-0.034446,0.013157,0.013157,-0.034446,0.042578
-6.9353e-17,2.6491e-17,2.6491e-17,-6.9353e-17,8.5725e-17,-6.9353e-17,2.6491e-17,2.6491e-17,-6.9353e-17,8.5725e-17
0.034446,-0.013157,-0.013157,0.034446,-0.042578,0.034446,-0.013157,-0.013157,0.034446,-0.042578
0.062336,-0.02381,-0.02381,0.062336,-0.077051,0.062336,-0.02381,-0.02381,0.062336,-0.077051
0.07836,-0.029931,-0.029931,0.07836,-0.096858,0.07836,-0.029931,-0.029931,0.07836,-0.096858
0.079469,-0.030354,-0.030354,0.079469,-0.098229,0.079469,-0.030354,-0.030354,0.079469,-0.098229
0.065451,-0.025,-0.025,0.065451,-0.080902,0.065451,-0.025,-0.025,0.065451,-0.080902
0.038975,-0.014887,-0.014887,0.038975,-0.048175,0.038975,-0.014887,-0.014887,0.038975,-0.048175
0.0050799,-0.0019403,-0.0019403,0.0050799,-0.0062791,0.0050799,-0.0019403,-0.0019403,0.0050799,-0.0062791
-0.029782,0.011376,0.011376,-0.029782,0.036812,-0.029782,0.011376,0.011376,-0.029782,0.036812
-0.058975,0.022526,0.022526,-0.058975,0.072897,-0.058975,0.022526,0.022526,-0.058975,0.072897
-0.076942,0.029389,0.029389,-0.076942,0.095106,-0.076942,0.029389,0.029389,-0.076942,0.095106
-0.080264,0.030658,0.030658,-0.080264,0.099211,-0.080264,0.030658,0.030658,-0.080264,0.099211
-0.068308,0.026091,0.026091,-0.068308,0.084433,-0.068308,0.026091,0.026091,-0.068308,0.084433
-0.043349,0.016558,0.016558,-0.043349,0.053583,-0.043349,0.016558,0.016558,-0.043349,0.053583
-0.01014,0.003873,0.003873,-0.01014,0.012533,-0.01014,0.003873,0.003873,-0.01014,0.012533
0.025,-0.0095492,-0.0095492,0.025,-0.030902,0.025,-0.0095492,-0.0095492,0.025,-0.030902
0.055381,-0.021154,-0.021154,0.055381,-0.068455,0.055381,-0.021154,-0.021154,0.055381,-0.068455
0.07522,-0.028732,-0.028732,0.07522,-0.092978,0.07522,-0.028732,-0.028732,0.07522,-0.092978
0.080742,-0.030841,-0.030841,0.080742,-0.099803,0.080742,-0.030841,-0.030841,0.080742,-0.099803
0.070895,-0.027079,-0.027079,0.070895,-0.087631,0.070895,-0.027079,-0.027079,0.070895,-0.087631
0.047553,-0.018164,-0.018164,0.047553,-0.058779,0.047553,-0.018164,-0.018164,0.047553,-0.058779
0.015159,-0.0057904,-0.0057904,0.015159,-0.018738,0.015159,-0.0057904,-0.0057904,0.015159,-0.018738
-0.020119,0.0076849,0.0076849,-0.020119,0.024869,-0.020119,0.0076849,0.0076849,-0.020119,0.024869
-0.051569,0.019697,0.019697,-0.051569,0.063742,-0.051569,0.019697,0.019697,-0.051569,0.063742
-0.073202,0.027961,0.027961,-0.073202,0.090483,-0.073202,0.027961,0.027961,-0.073202,0.090483
-0.080902,0.030902,0.030902,-0.080902,0.1,-0.080902,0.030902,0.030902,-0.080902,0.1
-0.073202,0.027961,0.027961,-0.073202,0.090483,-0.073202,0.027961,0.027961,-0.073202,0.090483
-0.051569,0.019697,0.019697,-0.051569,0.063742,-0.051569,0.019697,0.019697,-0.051569,0.063742
-0.020119,0.0076849,0.0076849,-0.020119,0.024869,-0.020119,0.0076849,0.0076849,-0.020119,0.024869
0.015159,-0.0057904,-0.0057904,0.015159,-0.018738,0.015159,-0.0057904,-0.0057904,0.015159,-0.018738
0.047553,-0.018164,-0.018164,0.047553,-0.058779,0.047553,-0.018164,-0.018164,0.047553,-0.058779
0.070895,-0.027079,-0.027079,0.070895,-0.087631,0.070895,-0.027079,-0.027079,0.070895,-0.087631
0.080742,-0.030841,-0.030841,0.080742,-0.099803,0.080742,-0.030841,-0.030841,0.080742,-0.099803
0.07522,-0.028732,-0.028732,0.07522,-0.092978,0.07522,-0.028732,-0.028732,0.07522,-0.092978
0.055381,-0.021154,-0.021154,0.055381,-0.068455,0.055381,-0.021154,-0.021154,0.055381,-0.068455
0.025,-0.0095492,-0.0095492,0.025,-0.030902,0.025,-0.0095492,-0.0095492,0.025,-0.030902
-0.01014,0.003873,0.003873,-0.01014,0.012533,-0.01014,0.003873,0.003873,-0.01014,0.012533
-0.043349,0.016558,0.016558,-0.043349,0.053583,-0.043349,0.016558,0.016558,-0.043349,0.053583
-0.068308,0.026091,0.026091,-0.068308,0.084433,-0.068308,0.026091,0.026091,-0.068308,0.084433
-0.080264,0.030658,0.030658,-0.080264,0.099211,-0.080264,0.030658,0.030658,-0.080264,0.099211
-0.076942,0.029389,0.029389,-0.076942,0.095106,-0.076942,0.029389,0.029389,-0.076942,0.095106
-0.058975,0.022526,0.022526,-0.058975,0.072897,-0.058975,0.022526,0.022526,-0.058975,0.072897
-0.029782,0.011376,0.011376,-0.029782,0.036812,-0.029782,0.011376,0.011376,-0.029782,0.036812
0.0050799,-0.0019403,-0.0019403,0.0050799,-0.0062791,0.0050799,-0.0019403,-0.0019403,0.0050799,-0.0062791
0.038975,-0.014887,-0.014887,0.038975,-0.048175,0.038975,-0.014887,-0.014887,0.038975,-0.048175
0.065451,-0.025,-0.025,0.065451,-0.080902,0.065451,-0.025,-0.025,0.065451,-0.080902
0.079469,-0.030354,-0.030354,0.079469,-0.098229,0.079469,-0.030354,-0.030354,0.079469,-0.098229
0.07836,-0.029931,-0.029931,0.07836,-0.096858,0.07836,-0.029931,-0.029931,0.07836,-0.096858
0.062336,-0.02381,-0.02381,0.062336,-0.077051,0.062336,-0.02381,-0.02381,0.062336,-0.077051
0.034446,-0.013157,-0.013157,0.034446,-0.042578,0.034446,-0.013157,-0.013157,0.034446,-0.042578
